date,daily_precipitation-mm,temp_max-celsius,temp_min-celsius,temp_mean-celsius,mean_relative_humidity-%,mean_wind_speed-m_per_s
8/24/2015,4.4,22.1,15.0,18.7,96.8,0.7
8/25/2015,0.0,26.0,17.6,21.2,87.2,1.2
8/26/2015,25.0,28.3,17.4,22.2,79.7,2.2
8/27/2015,0.0,27.1,14.5,19.3,84.0,0.5
8/28/2015,0.0,32.4,12.0,19.3,74.5,0.8
8/29/2015,0.0,29.0,15.2,21.7,70.4,1.4
8/30/2015,0.0,31.6,14.8,22.9,64.6,1.1
8/31/2015,0.0,32.8,17.6,24.0,65.3,1.6
9/1/2015,0.0,34.1,18.4,24.7,75.8,1.1
9/2/2015,0.0,27.7,18.4,22.5,86.2,0.7
9/3/2015,0.0,28.4,19.1,22.5,87.1,0.8
9/4/2015,0.0,27.0,14.9,20.1,72.6,0.7
9/5/2015,0.0,26.1,11.3,18.3,65.0,0.5
9/6/2015,0.0,25.8,13.7,18.5,61.8,0.5
9/7/2015,0.0,28.6,14.0,20.2,76.6,1.0
9/8/2015,3.4,26.8,18.0,21.2,84.3,1.8
9/9/2015,0.0,26.8,15.0,20.3,86.6,1.3
9/10/2015,5.8,24.4,18.6,21.1,90.6,1.8
9/11/2015,3.0,19.7,8.0,14.9,81.5,0.9
9/12/2015,0.0,21.3,5.2,12.7,61.5,0.6
9/13/2015,0.0,24.9,5.7,15.2,56.0,0.9
9/14/2015,0.0,27.9,12.1,19.7,49.7,1.4
9/15/2015,0.0,30.5,17.4,23.9,61.5,1.9
9/16/2015,0.0,37.7,23.0,29.4,58.0,4.4
9/17/2015,0.0,37.4,25.2,30.7,53.6,4.7
9/18/2015,0.0,38.3,22.9,29.4,63.6,1.9
9/19/2015,2.4,39.7,22.1,27.5,74.5,1.7
9/20/2015,0.0,30.8,21.5,25.4,75.0,1.4
9/21/2015,0.0,37.0,21.6,28.4,53.0,2.0
9/22/2015,0.0,37.3,24.2,29.4,43.3,1.6
9/23/2015,0.0,35.8,24.2,28.8,45.3,2.3
9/24/2015,0.0,37.3,23.0,29.8,53.3,3.4
9/25/2015,0.2,30.9,19.9,23.9,77.1,0.8
9/26/2015,11.4,27.0,18.7,22.1,90.6,2.1
9/27/2015,12.4,20.4,15.4,18.5,99.8,1.2
9/28/2015,0.0,26.2,14.5,18.3,83.7,0.7
9/29/2015,13.4,27.4,14.0,20.6,85.1,1.2
9/30/2015,2.0,26.7,19.5,22.8,87.9,1.2
10/1/2015,0.0,30.6,20.4,24.7,76.7,1.2
10/2/2015,8.2,30.6,20.2,24.1,85.5,1.3
10/3/2015,3.8,21.4,17.2,19.3,99.3,0.9
10/4/2015,0.0,27.1,15.1,20.4,85.9,0.7
10/5/2015,0.0,30.9,16.5,24.1,72.6,1.0
10/6/2015,0.0,33.5,23.5,27.7,69.2,2.0
10/7/2015,0.0,34.5,24.0,28.6,62.4,2.5
10/8/2015,0.0,35.8,25.0,29.8,66.1,3.8
10/9/2015,45.6,25.8,19.3,21.2,95.5,1.6
10/10/2015,1.2,22.1,17.1,19.3,91.2,3.1
10/11/2015,6.4,20.0,14.9,16.6,96.3,2.4
10/12/2015,0.0,21.1,14.2,16.8,88.1,1.4
10/13/2015,0.6,21.7,13.2,17.9,92.4,1.0
10/14/2015,0.0,33.8,19.0,26.3,74.7,2.5
10/15/2015,1.0,36.9,24.1,29.5,64.7,4.3
10/16/2015,0.0,33.0,21.0,25.8,82.5,0.9
10/17/2015,0.0,29.4,17.8,22.0,75.7,0.8
10/18/2015,0.0,33.4,14.9,23.0,71.0,0.5
10/19/2015,0.0,32.8,21.0,26.5,71.9,1.8
10/20/2015,0.0,38.4,25.6,30.8,59.2,3.4
10/21/2015,0.0,38.5,25.8,30.8,60.2,3.1
10/22/2015,0.0,36.4,23.6,29.1,73.5,1.1
10/23/2015,0.2,31.3,22.9,25.6,81.2,1.1
10/24/2015,0.0,32.5,21.6,26.5,79.6,1.0
10/25/2015,4.2,29.1,20.9,24.3,81.6,1.7
10/26/2015,24.0,25.5,20.8,23.0,92.8,2.0
10/27/2015,3.6,26.6,20.4,22.6,97.7,0.7
10/28/2015,0.0,32.8,20.4,25.0,84.1,0.7
10/29/2015,0.0,33.0,22.0,27.0,74.6,1.5
10/30/2015,17.4,30.6,20.8,25.3,76.4,2.0
10/31/2015,0.0,28.3,20.3,23.0,84.4,1.0
11/1/2015,67.6,32.3,20.0,24.6,84.0,1.2
11/2/2015,0.0,27.0,21.8,24.1,87.4,1.7
11/3/2015,24.0,24.0,20.5,21.9,98.3,1.1
11/4/2015,4.0,26.6,20.8,23.0,95.6,0.9
11/5/2015,1.2,26.3,18.4,22.7,88.2,2.4
11/6/2015,0.0,26.9,16.0,20.4,82.5,0.9
11/7/2015,0.0,29.1,17.3,22.5,77.2,0.8
11/8/2015,13.6,24.8,19.6,21.5,92.7,1.6
11/9/2015,0.0,31.7,19.0,25.7,86.0,1.2
11/10/2015,6.6,33.4,23.4,27.7,84.2,2.1
11/11/2015,0.0,26.6,22.0,24.2,91.4,1.2
11/12/2015,0.0,33.5,20.4,27.3,81.3,1.2
11/13/2015,0.0,36.7,24.9,29.7,69.7,3.3
11/14/2015,1.2,29.7,19.7,23.9,84.4,0.7
11/15/2015,16.2,30.2,21.0,23.9,90.8,1.4
11/16/2015,28.8,25.4,21.1,23.0,95.8,1.6
11/17/2015,42.4,27.9,20.1,23.6,93.4,2.0
11/18/2015,11.8,26.0,20.3,23.2,95.9,1.4
11/19/2015,23.4,32.7,20.6,24.2,92.3,1.7
11/20/2015,0.0,25.1,14.8,20.7,80.0,1.5
11/21/2015,0.0,28.8,12.6,20.7,79.4,0.7
11/22/2015,0.0,28.1,20.1,23.7,90.5,0.6
11/23/2015,2.0,25.5,21.5,23.7,97.0,0.9
11/24/2015,0.0,29.2,22.4,25.3,90.9,1.3
11/25/2015,0.0,29.3,23.9,26.1,90.3,1.6
11/26/2015,0.0,27.1,23.1,24.8,90.4,1.9
11/27/2015,34.6,29.4,20.8,25.0,91.8,1.9
11/28/2015,33.8,26.7,20.7,22.6,96.0,1.2
11/29/2015,0.0,27.7,20.4,23.4,87.9,0.7
11/30/2015,0.0,28.1,18.5,23.4,84.6,1.2
12/1/2015,1.2,27.8,22.9,24.7,94.1,1.4
12/2/2015,28.0,26.4,21.2,23.5,99.7,1.6
12/3/2015,0.0,27.8,20.3,23.8,93.4,1.4
12/4/2015,11.6,23.7,20.0,22.1,98.7,2.0
12/5/2015,0.0,28.0,19.4,23.4,90.8,0.8
12/6/2015,0.0,31.0,20.3,24.6,81.4,0.7
12/7/2015,0.0,31.6,15.8,23.5,72.4,0.6
12/8/2015,0.0,33.0,18.6,26.1,81.0,1.0
12/9/2015,56.8,34.4,20.9,26.4,89.0,3.1
12/10/2015,0.6,27.0,20.6,22.8,94.3,0.9
12/11/2015,6.2,30.0,21.0,24.7,93.5,1.5
12/12/2015,6.4,28.1,21.4,24.1,83.2,2.9
12/13/2015,40.4,26.6,21.5,23.6,93.2,2.5
12/14/2015,34.0,32.2,20.5,25.9,87.4,3.1
12/15/2015,5.6,29.4,20.7,24.3,89.8,1.3
12/16/2015,0.0,33.3,21.6,26.8,81.3,0.9
12/17/2015,0.0,32.8,24.5,28.0,81.0,1.9
12/18/2015,37.4,35.3,22.2,26.9,85.5,2.6
12/19/2015,86.8,25.0,21.2,22.8,98.1,1.5
12/20/2015,5.8,29.2,20.3,24.8,92.2,1.2
12/21/2015,0.0,32.4,24.1,27.5,88.9,1.3
12/22/2015,0.0,33.7,24.5,28.5,80.9,1.8
12/23/2015,0.0,34.7,25.6,28.9,81.6,2.5
12/24/2015,6.0,28.2,21.8,25.1,93.4,2.2
12/25/2015,0.0,31.7,20.9,25.2,90.9,0.9
12/26/2015,25.4,30.8,23.0,25.5,97.0,1.0
12/27/2015,16.6,30.1,22.5,25.5,96.9,1.5
12/28/2015,0.0,31.6,22.5,26.2,91.0,1.7
12/29/2015,0.0,28.6,24.3,26.0,91.2,2.5
12/30/2015,0.0,29.7,24.8,26.6,93.5,3.5
12/31/2015,7.2,30.9,22.9,25.6,93.9,2.8
1/1/2016,19.8,28.4,21.8,24.1,97.0,1.5
1/2/2016,0.0,33.8,21.7,26.9,84.1,0.9
1/3/2016,0.0,31.5,24.2,27.3,86.5,1.7
1/4/2016,0.0,28.7,24.7,26.6,85.8,1.7
1/5/2016,13.4,27.4,24.0,25.8,90.9,1.9
1/6/2016,1.4,32.7,23.3,26.4,90.9,1.2
1/7/2016,0.0,34.6,24.2,28.1,85.9,0.6
1/8/2016,0.0,34.4,24.3,28.3,87.3,1.1
1/9/2016,0.0,32.1,24.3,27.6,83.6,1.1
1/10/2016,46.8,29.3,23.0,25.3,98.1,1.2
1/11/2016,0.2,33.4,24.2,27.9,85.2,0.7
1/12/2016,0.0,36.4,23.9,29.1,82.5,0.8
1/13/2016,0.0,33.6,25.0,28.2,87.4,1.2
1/14/2016,0.0,33.0,24.0,26.5,88.0,1.0
1/15/2016,0.0,34.7,23.7,27.8,81.5,1.0
1/16/2016,0.0,33.7,23.1,28.0,81.2,0.9
1/17/2016,0.0,34.4,25.0,28.6,66.3,1.0
1/18/2016,0.0,35.0,22.8,27.9,65.8,0.8
1/19/2016,0.0,35.5,22.1,28.0,63.7,0.7
1/20/2016,0.0,35.6,22.3,27.9,56.0,1.0
1/21/2016,0.0,35.0,21.7,27.9,55.0,0.9
1/22/2016,0.0,34.7,23.2,27.6,57.6,1.4
1/23/2016,0.0,35.4,23.5,27.9,62.6,1.3
1/24/2016,0.0,35.3,22.9,29.2,65.0,1.1
1/25/2016,1.2,39.2,24.6,29.5,63.4,2.3
1/26/2016,13.4,28.1,20.6,24.2,90.1,1.9
1/27/2016,0.0,32.6,20.6,25.5,82.1,0.6
1/28/2016,0.0,34.0,22.3,28.2,79.1,1.2
1/29/2016,0.2,35.8,24.7,29.8,72.6,1.6
1/30/2016,127.8,30.0,21.2,24.4,97.7,2.0
1/31/2016,23.8,28.1,21.7,24.1,97.9,1.9
2/1/2016,3.2,27.2,21.5,23.6,97.3,1.4
2/2/2016,5.2,28.2,21.8,24.0,96.5,1.0
2/3/2016,11.6,29.7,22.0,24.2,94.5,1.9
2/4/2016,11.6,28.0,21.9,24.7,95.5,1.5
2/5/2016,0.0,32.2,22.4,26.9,86.4,1.2
2/6/2016,0.0,34.4,23.2,27.5,81.2,1.4
2/7/2016,0.0,33.9,22.7,28.3,81.2,1.3
2/8/2016,1.2,33.7,25.3,28.5,83.4,1.7
2/9/2016,20.2,33.9,22.4,27.5,86.6,2.2
2/10/2016,27.0,33.6,23.4,26.7,90.9,1.7
2/11/2016,2.8,31.5,24.0,27.5,92.3,1.1
2/12/2016,0.0,33.4,24.7,28.0,86.5,1.7
2/13/2016,2.2,33.7,25.9,28.9,85.4,1.7
2/14/2016,0.0,36.3,25.8,29.7,79.4,1.8
2/15/2016,1.8,34.2,23.5,28.3,84.8,1.5
2/16/2016,0.0,31.4,23.4,27.2,86.9,1.7
2/17/2016,0.0,34.5,25.1,29.4,78.9,2.2
2/18/2016,1.4,36.4,25.0,28.4,84.6,1.7
2/19/2016,0.0,34.2,23.4,27.8,84.3,1.2
2/20/2016,0.6,35.2,22.9,27.6,84.3,1.4
2/21/2016,6.0,33.6,21.2,26.3,84.7,1.1
2/22/2016,17.8,29.8,22.1,24.7,93.8,1.5
2/23/2016,8.0,29.9,23.1,24.8,96.6,2.0
2/24/2016,24.4,28.4,22.5,25.0,95.1,2.2
2/25/2016,4.4,31.7,23.3,26.6,90.4,1.1
2/26/2016,3.0,32.3,24.5,27.8,88.1,1.8
2/27/2016,39.4,27.8,21.1,24.0,98.8,1.9
2/28/2016,0.0,30.6,20.8,24.9,89.2,0.6
2/29/2016,0.0,32.5,22.6,26.9,79.1,1.4
3/1/2016,0.0,30.0,24.0,26.4,75.6,2.1
3/2/2016,0.6,29.2,22.3,25.4,81.8,3.2
3/3/2016,0.0,27.2,20.0,22.7,84.5,2.7
3/4/2016,0.0,25.4,18.5,21.1,89.3,1.3
3/5/2016,0.0,30.6,17.8,23.5,76.1,0.8
3/6/2016,0.0,30.7,18.4,23.5,73.1,0.8
3/7/2016,0.0,31.5,18.6,24.6,76.8,0.7
3/8/2016,0.0,32.5,20.6,26.1,77.1,1.1
3/9/2016,103.8,27.3,20.4,23.2,96.0,1.3
3/10/2016,0.4,24.6,19.4,21.3,92.0,1.3
3/11/2016,0.0,27.6,16.7,21.6,78.4,1.6
3/12/2016,0.0,25.6,14.6,19.7,86.6,0.5
3/13/2016,0.0,29.8,16.8,22.7,80.5,0.8
3/14/2016,0.0,29.8,20.0,24.6,82.1,1.4
3/15/2016,0.0,31.6,21.1,26.1,80.5,1.3
3/16/2016,0.0,31.7,22.4,26.3,80.1,1.2
3/17/2016,0.0,32.3,23.6,27.4,80.6,1.2
3/18/2016,0.0,33.2,24.9,28.3,75.6,1.4
3/19/2016,0.0,32.3,24.9,27.7,83.6,1.1
3/20/2016,2.2,31.9,21.8,27.2,85.1,1.2
3/21/2016,30.6,29.3,21.1,24.5,96.8,1.0
3/22/2016,13.6,25.8,21.2,22.7,99.8,0.5
3/23/2016,0.0,29.7,19.0,23.7,88.6,0.6
3/24/2016,61.2,25.5,20.4,22.2,99.2,0.9
3/25/2016,2.4,26.4,19.0,22.5,93.3,3.6
3/26/2016,0.0,21.7,16.5,18.9,86.8,3.0
3/27/2016,0.0,24.8,15.0,19.6,85.7,1.8
3/28/2016,0.0,28.0,16.3,21.6,80.6,0.7
3/29/2016,0.0,29.6,16.3,22.0,82.2,0.6
3/30/2016,0.0,30.6,18.4,23.7,80.4,0.8
3/31/2016,0.0,29.4,21.8,24.9,90.9,0.7
4/1/2016,0.0,31.7,22.6,26.8,88.2,1.2
4/2/2016,0.0,33.8,23.9,28.2,83.8,1.7
4/3/2016,0.0,32.2,23.5,27.6,85.9,1.0
4/4/2016,0.0,33.8,24.2,28.4,82.1,1.2
4/5/2016,0.0,33.1,23.6,28.4,81.5,1.1
4/6/2016,0.0,34.1,24.5,28.4,80.9,1.6
4/7/2016,0.0,34.3,24.5,28.5,80.8,1.2
4/8/2016,0.0,33.9,25.1,28.8,81.7,1.0
4/9/2016,0.0,30.3,23.5,26.0,88.3,1.0
4/10/2016,0.0,29.2,22.7,24.9,90.6,1.1
4/11/2016,0.0,30.5,21.5,24.8,87.0,0.5
4/12/2016,0.0,32.0,21.2,25.8,86.4,0.6
4/13/2016,31.0,32.8,20.4,26.0,86.1,1.9
4/14/2016,0.4,32.2,21.6,26.4,87.1,1.4
4/15/2016,0.0,33.1,23.9,28.3,77.7,1.6
4/16/2016,0.0,33.6,24.8,28.6,72.8,1.8
4/17/2016,0.0,33.4,22.8,28.3,71.5,1.5
4/18/2016,0.0,33.3,23.6,27.9,70.4,1.2
4/19/2016,0.0,32.8,23.4,27.2,78.1,1.5
4/20/2016,0.0,33.0,24.9,28.1,71.8,1.2
4/21/2016,0.0,34.2,22.9,26.8,75.9,2.1
4/22/2016,5.0,30.8,21.7,24.3,94.4,1.1
4/23/2016,0.0,33.3,23.1,27.7,79.9,1.3
4/24/2016,0.6,33.3,24.0,27.9,74.1,2.2
4/25/2016,27.2,28.2,18.9,22.0,93.8,2.6
4/26/2016,25.4,20.8,10.1,14.9,98.9,1.4
4/27/2016,0.0,16.0,7.2,11.2,78.3,1.1
4/28/2016,0.0,17.2,5.4,11.0,77.2,0.7
4/29/2016,0.0,0.0,0.0,0.0,0.0,0.0
4/30/2016,0.0,19.8,7.4,12.9,71.3,0.7
5/1/2016,0.0,22.1,7.1,13.7,75.7,1.0
5/2/2016,0.0,26.1,8.4,17.4,73.3,1.1
5/3/2016,0.0,26.2,16.3,20.0,77.9,0.7
5/4/2016,0.0,26.5,13.8,19.3,81.4,0.6
5/5/2016,0.0,25.7,14.9,20.3,88.1,0.9
5/6/2016,19.8,23.1,17.1,19.8,97.4,1.3
5/7/2016,0.6,21.4,18.5,19.6,99.7,0.8
5/8/2016,2.0,21.7,17.4,18.7,100.0,0.9
5/9/2016,0.0,0.0,0.0,0.0,0.0,0.0
5/10/2016,1.8,25.0,16.2,21.0,87.0,0.8
5/11/2016,3.6,25.1,18.6,20.6,95.2,0.6
5/12/2016,0.0,25.6,16.3,19.7,93.8,0.5
5/13/2016,0.0,23.9,15.0,18.3,95.0,1.0
5/14/2016,0.0,27.2,16.3,21.8,84.6,1.1
5/15/2016,0.0,30.1,18.1,23.1,78.0,3.1
5/16/2016,0.2,18.9,12.1,15.7,86.6,1.0
5/17/2016,0.0,19.3,10.0,14.0,81.2,0.7
5/18/2016,0.0,20.9,8.9,14.2,73.8,0.6
5/19/2016,0.0,22.6,7.7,15.3,87.2,1.2
5/20/2016,26.4,20.0,16.0,18.3,99.2,1.3
5/21/2016,0.2,19.6,14.0,16.5,96.6,2.2
5/22/2016,0.0,17.0,11.8,14.5,93.3,2.6
5/23/2016,0.0,16.8,7.1,11.6,86.3,0.5
5/24/2016,0.0,22.2,7.2,15.1,75.3,1.3
5/25/2016,0.0,22.5,14.4,18.2,79.0,1.5
5/26/2016,13.0,21.8,17.1,18.8,91.8,1.1
5/27/2016,0.6,21.5,16.5,18.3,97.5,0.8
5/28/2016,12.0,19.0,14.8,17.0,100.0,0.6
5/29/2016,0.2,18.6,14.6,16.5,97.9,1.7
5/30/2016,0.0,18.4,14.8,16.1,95.4,0.4
5/31/2016,0.0,20.7,12.1,15.9,84.9,0.5
6/1/2016,0.0,18.5,10.1,14.1,93.9,0.6
6/2/2016,0.0,19.7,9.8,13.3,89.9,0.7
6/3/2016,0.0,20.0,8.1,12.9,88.3,0.6
6/4/2016,0.0,19.2,7.9,13.3,93.9,0.7
6/5/2016,0.0,21.5,10.5,14.8,87.8,0.5
6/6/2016,0.0,19.0,9.1,12.8,86.5,0.6
6/7/2016,0.0,17.9,6.6,10.8,84.8,0.4
6/8/2016,0.0,19.0,4.3,10.5,80.4,0.6
6/9/2016,0.0,16.8,3.1,9.6,79.6,1.0
6/10/2016,0.0,17.3,4.4,10.0,78.6,0.6
6/11/2016,0.0,16.0,4.3,9.0,75.1,0.6
6/12/2016,0.0,17.4,1.1,8.2,77.3,0.5
6/13/2016,0.0,20.5,4.4,12.2,68.4,1.3
6/14/2016,0.0,22.0,10.3,15.4,67.9,1.4
6/15/2016,0.0,21.7,13.8,17.1,83.4,1.0
6/16/2016,6.2,22.7,15.8,18.6,92.4,0.7
6/17/2016,4.8,18.7,14.8,16.3,99.0,0.7
6/18/2016,0.4,16.4,12.0,14.1,100.0,0.7
6/19/2016,0.0,21.5,8.4,13.8,85.3,0.5
6/20/2016,18.2,18.9,9.4,13.2,95.4,0.6
6/21/2016,5.6,15.9,12.4,14.1,100.0,0.6
6/22/2016,3.6,20.7,10.7,15.3,94.5,0.9
6/23/2016,0.0,21.1,10.1,14.4,93.3,0.7
6/24/2016,0.0,25.1,12.9,18.3,85.8,1.3
6/25/2016,0.0,24.5,16.0,19.3,87.1,1.4
6/26/2016,0.0,27.8,15.3,20.1,81.1,1.3
6/27/2016,0.0,26.3,15.0,18.3,92.3,0.8
6/28/2016,0.0,26.4,13.2,18.5,83.1,0.8
6/29/2016,0.0,25.5,15.3,19.1,84.0,1.3
6/30/2016,0.0,24.7,14.6,18.9,88.8,1.1
7/1/2016,0.0,28.3,14.6,19.9,83.9,1.3
7/2/2016,0.0,28.0,15.5,20.6,78.8,1.4
7/3/2016,0.0,28.1,16.4,21.5,72.7,1.4
7/4/2016,0.0,27.8,16.2,21.1,74.5,1.5
7/5/2016,0.0,25.8,16.3,21.2,73.0,2.9
7/6/2016,13.6,17.0,7.1,12.9,91.5,2.5
7/7/2016,0.0,19.1,5.8,11.5,88.8,0.6
7/8/2016,0.0,19.3,7.4,13.5,86.5,1.1
7/9/2016,0.0,25.0,16.2,19.7,65.9,2.3
7/10/2016,0.0,28.3,17.8,21.8,70.9,1.3
7/11/2016,0.0,32.1,20.0,24.9,64.4,3.6
7/12/2016,8.0,24.9,18.6,20.7,95.4,0.7
7/13/2016,6.6,26.8,17.8,21.1,90.5,1.4
7/14/2016,2.0,32.7,19.0,24.5,71.7,2.7
7/15/2016,10.6,21.2,14.6,19.1,100.0,0.7
7/16/2016,0.0,18.2,8.1,13.3,75.4,1.1
7/17/2016,0.0,15.1,3.5,8.6,76.8,0.6
7/18/2016,0.0,11.0,3.3,7.3,89.5,0.6
7/19/2016,0.2,19.9,6.3,11.9,79.4,0.5
7/20/2016,0.0,20.3,5.7,12.1,84.0,0.5
7/21/2016,0.0,21.9,5.6,12.2,84.9,0.4
7/22/2016,0.0,22.9,7.1,14.2,89.0,0.9
7/23/2016,0.0,24.1,14.2,18.7,79.0,1.4
7/24/2016,0.0,26.8,13.9,19.4,83.3,1.3
7/25/2016,0.0,29.2,16.2,21.8,72.8,1.9
7/26/2016,0.0,26.4,11.2,20.5,70.9,2.7
7/27/2016,0.0,18.2,7.4,11.6,81.3,0.7
7/28/2016,0.0,20.3,5.7,12.7,84.0,0.6
7/29/2016,0.0,24.8,14.0,18.3,85.4,0.9
7/30/2016,0.0,26.7,16.6,20.2,80.1,1.5
7/31/2016,0.0,29.5,17.0,22.2,68.8,1.6
8/1/2016,0.0,30.2,18.9,22.6,70.0,1.9
8/2/2016,0.0,27.7,16.6,21.0,83.8,0.7
8/3/2016,0.0,27.0,17.2,21.5,82.3,1.1
8/4/2016,0.0,28.7,16.8,21.6,77.0,1.5
8/5/2016,0.0,29.1,17.3,22.3,73.6,1.8
8/6/2016,0.0,34.2,18.3,24.0,62.7,1.9
8/7/2016,4.6,24.7,15.1,20.1,74.0,1.2
8/8/2016,3.0,18.2,14.2,15.9,99.3,0.8
8/9/2016,0.0,22.8,11.0,15.7,85.3,0.7
8/10/2016,0.0,22.2,7.9,14.5,75.7,0.4
8/11/2016,0.0,22.6,7.1,14.1,77.6,0.9
8/12/2016,0.0,24.0,7.9,15.9,80.2,1.0
8/13/2016,0.0,26.5,12.3,18.7,74.0,1.3
8/14/2016,0.0,24.8,15.4,19.5,82.8,1.2
8/15/2016,18.6,21.5,15.6,18.6,94.4,1.8
8/16/2016,0.0,27.3,14.6,20.6,85.8,1.5
8/17/2016,0.0,29.7,18.4,23.2,78.4,2.6
8/18/2016,0.8,19.0,15.1,17.1,98.9,0.8
8/19/2016,48.8,20.4,15.7,18.3,100.0,1.3
8/20/2016,15.6,20.6,16.5,18.8,100.0,1.7
8/21/2016,0.0,18.4,7.6,13.5,66.9,0.8
8/22/2016,0.0,19.6,4.9,11.6,77.2,0.8
8/23/2016,0.0,23.6,7.4,14.5,76.0,0.9
8/24/2016,0.0,26.0,11.5,17.7,79.5,1.1
8/25/2016,0.0,29.6,15.7,21.7,77.9,1.4
8/26/2016,0.0,31.7,18.9,24.4,73.5,1.4
8/27/2016,0.0,31.8,19.4,24.6,61.7,1.3
8/28/2016,3.8,30.3,18.5,22.3,74.4,1.6
8/29/2016,42.0,20.9,15.2,18.3,100.0,1.8
8/30/2016,2.6,16.5,13.2,14.6,98.8,3.2
8/31/2016,0.0,18.2,13.2,15.5,90.3,1.8
9/1/2016,0.0,25.1,11.4,17.5,81.8,0.9
9/2/2016,0.0,26.0,12.4,19.1,81.5,0.9
9/3/2016,7.2,18.6,15.1,16.5,99.6,0.6
9/4/2016,8.2,20.2,13.7,16.0,96.2,0.9
9/5/2016,24.2,15.9,10.9,13.6,99.7,2.4
9/6/2016,0.2,17.1,7.3,12.5,70.1,2.8
9/7/2016,0.0,20.4,5.0,12.5,66.0,1.2
9/8/2016,0.0,22.8,6.5,13.9,73.4,0.7
9/9/2016,0.0,26.2,8.4,16.7,72.1,0.8
9/10/2016,0.0,30.0,13.2,20.7,69.9,1.2
9/11/2016,0.0,31.5,15.7,22.9,70.2,1.1
9/12/2016,0.0,33.3,18.9,26.4,60.8,3.0
9/13/2016,0.8,30.8,14.3,22.5,60.5,2.8
9/14/2016,0.0,25.1,10.4,17.0,55.9,1.4
9/15/2016,0.0,24.7,7.1,15.8,63.1,0.5
9/16/2016,0.0,28.4,9.1,18.5,62.1,0.8
9/17/2016,0.0,29.7,15.7,23.1,66.8,1.4
9/18/2016,0.6,30.8,19.0,23.2,77.2,1.9
9/19/2016,2.8,25.7,15.0,19.8,78.5,0.8
9/20/2016,0.0,25.0,8.6,16.5,62.7,0.9
9/21/2016,0.0,28.3,11.2,19.5,57.3,1.2
9/22/2016,0.0,28.2,16.4,21.1,55.3,1.4
9/23/2016,0.0,30.7,13.2,21.6,62.9,0.8
9/24/2016,0.0,30.6,14.6,22.2,59.9,0.7
9/25/2016,0.0,27.8,12.7,19.4,53.9,0.6
9/26/2016,0.0,28.7,10.7,19.8,58.5,1.0
9/27/2016,0.0,30.2,13.7,21.7,65.3,1.1
9/28/2016,0.0,30.0,16.9,23.3,65.8,1.2
9/29/2016,0.0,33.3,15.6,24.2,60.7,0.8
9/30/2016,0.8,21.8,15.6,18.6,85.0,0.9
10/1/2016,0.0,29.8,14.5,21.4,76.8,1.0
10/2/2016,3.2,30.8,18.3,23.1,67.2,1.5
10/3/2016,14.4,20.0,17.2,18.5,99.9,1.1
10/4/2016,0.0,26.0,15.8,19.6,88.6,0.8
10/5/2016,1.0,28.1,15.6,20.6,80.5,2.3
10/6/2016,0.0,23.6,13.5,17.6,77.4,2.1
10/7/2016,0.0,26.1,12.0,18.9,77.4,1.1
10/8/2016,0.0,28.9,14.2,20.9,68.0,0.7
10/9/2016,0.0,30.5,10.9,20.4,54.1,0.6
10/10/2016,0.0,31.4,11.2,22.0,57.5,1.2
10/11/2016,0.0,27.3,19.0,22.3,71.1,1.8
10/12/2016,46.8,22.1,16.5,19.1,95.3,2.0
10/13/2016,26.6,24.2,17.1,20.6,91.9,2.4
10/14/2016,0.2,29.4,19.1,23.7,83.8,1.7
10/15/2016,22.6,26.3,20.3,22.8,92.4,1.8
10/16/2016,0.0,34.4,22.7,28.3,72.8,2.6
10/17/2016,0.0,35.6,25.0,29.6,67.7,2.3
10/18/2016,0.0,32.6,24.7,27.3,79.1,2.0
10/19/2016,0.0,37.3,25.2,30.1,68.3,3.3
10/20/2016,6.4,26.2,18.4,22.5,89.8,0.9
10/21/2016,0.0,27.0,16.4,21.1,70.9,0.9
10/22/2016,0.0,31.8,15.6,23.3,73.0,0.8
10/23/2016,0.0,33.1,22.1,26.9,74.6,1.0
10/24/2016,13.2,34.5,20.6,26.9,81.3,1.6
10/25/2016,30.2,25.6,20.0,22.3,97.0,1.8
10/26/2016,0.0,24.1,18.2,21.5,99.7,2.5
10/27/2016,0.0,22.6,12.8,18.0,79.2,3.4
10/28/2016,0.0,23.1,9.3,15.9,62.2,0.7
10/29/2016,0.2,28.5,9.6,18.9,66.6,0.9
10/30/2016,0.0,29.5,17.6,23.0,62.6,1.4
10/31/2016,0.0,32.5,20.7,25.9,69.0,1.9
11/1/2016,0.2,32.3,21.6,27.2,68.4,3.7
11/2/2016,32.2,28.4,13.8,19.5,82.5,1.3
11/3/2016,0.0,25.7,10.4,17.4,63.9,0.9
11/4/2016,0.0,30.0,11.6,20.4,64.1,0.5
11/5/2016,0.0,31.9,15.4,23.6,69.9,1.1
11/6/2016,0.0,31.5,20.5,25.2,69.4,1.3
11/7/2016,0.0,32.2,20.5,26.2,75.1,1.2
11/8/2016,0.0,26.6,21.4,24.4,83.1,1.4
11/9/2016,0.0,31.8,20.0,25.4,78.2,1.7
11/10/2016,0.0,32.0,19.4,25.2,77.4,1.0
11/11/2016,0.0,24.7,17.9,21.2,93.0,1.2
11/12/2016,0.0,30.0,17.0,23.4,81.5,0.7
11/13/2016,0.0,28.0,19.8,23.9,79.9,1.6
11/14/2016,0.0,30.8,19.6,25.2,74.5,1.3
